PROGRAMA,CONVENIO,CONVOCATORIA,ANIO,ID BENEFICIO,CC TI BENEFICIARIO,NOMBRES,APELLIDOS,EMAIL,CODIGO DEPARTAMENTO,DEPARTAMENTO DE RESIDENCIA,CODIGO DEL MUNICIPIO,CIUDAD DE RESIDENCIA,ESTRATO,GENERO,NIVEL DE PROGRAMA,TIPO INSTITUCION,CODIGO DEPARTAMENTO IE,DEPARTAMENTO IE,CODIGO CIUDAD IE,CIUDAD IE,NOMBRE IE,CODIGO IE,PROGRAMA ACADEMICO,TIPO PROGRAMA,MONTO_COMPROMETIDO,NATURALEZA INSTITUCION,MODALIDAD PROGRAMA,ESTADO,OBSERVACIONES,META,FECHA ACTUALIZACION,CODIGO MUNICIPIO RESIDENCIA,CODIGO MUNICIPIO IE,FECHA_VIGENCIA
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. ROSEDAL,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13442,MARIA LA BAJA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. SAN LUIS BELTRAN,7500,31/12/2017,13442,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13442,MARIA LA BAJA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. SAN LUIS BELTRAN,7500,31/12/2017,13442,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,3,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA FERNANDO DE LA VEGA,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO LOS ANGELES,10400,31/12/2016,13001,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13042,ARENAL,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. EMA TRONCOSO RABELO,7500,31/12/2017,13042,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,13,BOLIVAR,13001,CARTAGENA,5,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COL. DE LA ESPERANZA,10400,31/12/2016,13001,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,4,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA JOSE MARIA CORDOBA DE PASACABALLOS,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13268,EL PE�ON,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,C.E. LA HUMAREDA,7500,31/12/2017,13268,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,CORP INST. CIRY,7500,31/12/2017,13001,11001,31/12/2017
,FONDO 534,2015-1,2015,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION TECNOLOGICA ANTONIO DE AREVALO,3710,TECNOLOGIA EN SISTEMAS,TI,6621888,S_I,PRESENCIAL,ACTIVO,RENOVACION IES,10400,31/12/2015,13001,0,31/12/2015
,FONDO 534,2015-1,2015,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION TECNOLOGICA ANTONIO DE AREVALO,3710,TECNOLOGIA EN SISTEMAS,TI,6621888,S_I,PRESENCIAL,ACTIVO,RENOVACION IES,10400,31/12/2015,13001,0,31/12/2015
,FONDO 534,2015-1,2015,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION TECNOLOGICA ANTONIO DE AREVALO,3710,TECNOLOGIA EN SISTEMAS,TI,6621888,S_I,PRESENCIAL,ACTIVO,RENOVACION IES,10400,31/12/2015,13001,0,31/12/2015
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13001,CARTAGENA,4,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,10400,31/12/2016,13001,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13430,MAGANGUE,3,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. DE YATI,10400,31/12/2016,13430,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13430,MAGANGUE,3,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. DE YATI,10400,31/12/2016,13430,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13430,MAGANGUE,3,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. DE YATI,10400,31/12/2016,13430,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA LA MILAGROSA,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13052,ARJONA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. BENJAMIN HERRERA,10400,31/12/2016,13052,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA BICENTENARIO,7500,31/12/2017,13001,11001,31/12/2017
,FONDO 534,2012-2,2012,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,MAESTRIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,MAESTRIA EN INGENIERIA,TI,"24589172,16",S_I,PRESENCIAL,ACTIVO,ESTUDIO PLAN DE AMORTIZACION,10400,31/12/2012,13001,0,31/12/2012
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,13,BOLIVAR,13442,MARIA LA BAJA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E.T. ACUICOLA SAN FRANCISCO DE ASIS,10400,31/12/2016,13442,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13670,SAN PABLO,4,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E.T.C. DE SAN PABLO,10400,31/12/2016,13670,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13074,BARRANCO DE LOBA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. LAS DELICIAS MINAS DE SANTA CRUZ,7500,31/12/2017,13074,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13654,SAN JACINTO,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. LEON XIII,7500,31/12/2017,13654,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13810,TIQUISIO,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,7500,31/12/2017,13810,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. DE PONTEZUELA,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. DE PONTEZUELA,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13188,CICUCO,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E.T. AGROAMBIENTAL SANTA ROSA DE LIMA,7500,31/12/2017,13188,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,FUNDACION EDUCATIVA CRISTO REY DE REYES,7500,31/12/2017,13001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13074,BARRANCO DE LOBA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. LAS DELICIAS MINAS DE SANTA CRUZ,7500,31/12/2017,13074,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,13,BOLIVAR,13442,MARIA LA BAJA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E.T.A. NUEVA FLORIDA,7500,31/12/2017,13442,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA TECNICA RODOLFO BARRIOS CABRERA,10400,31/12/2016,13657,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13268,EL PE�ON,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E.  DE CASTA�AL,10400,31/12/2016,13268,11001,31/12/2016
,FONDO 534,2013-2,2013,,,,,,13,BOLIVAR,13433,MAHATES,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSITARIA RAFAEL NU�EZ,2825,TECNOLOGIA EN SISTEMAS DE INFORMACION Y DE SOFTWARE,TI,"7989170,24",S_I,PRESENCIAL,ACTIVO,SIN ACTUALIZAR DATOS ESTUDIANTE,10400,31/12/2013,13433,0,31/12/2013
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,13,BOLIVAR,13001,CARTAGENA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COL. EL DIVINO SALVADOR,10400,31/12/2016,13001,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,13,BOLIVAR,13430,MAGANGUE,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. SAN JOSE NO 2,10400,31/12/2016,13430,11001,31/12/2016
,FONDO 1047,2013-1,2013,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,PSP FUNDAMENTALS TRAINING Y PSP ADVANCED TRAINING MAS EXAMEN,TI,"8647268,89",S_I,PRESENCIAL,ACTIVO,,10400,31/12/2013,13001,0,31/12/2013
,FONDO 534,2013-2,2013,,,,,,13,BOLIVAR,13001,CARTAGENA,3,F,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,ESPECIALIZACION TECNOLOGICA EN SISTEMATIZACION Y GESTION DE DATOS,TI,8120000,S_I,PRESENCIAL,ACTIVO,"Resoluci�n 0187 del 07/02/2018, ACTA 68",10400,31/12/2013,13001,0,31/12/2013
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13430,MAGANGUE,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INST EDUC DE ISLA GRANDE,7500,31/12/2017,13430,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13688,SANTA ROSA DEL SUR,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I. E. VILLA FLOR,10400,31/12/2016,13688,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO CARTAGENA,7500,31/12/2017,13001,11001,31/12/2017
,FONDO 930,2018-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,INGENIERIA DE SISTEMAS,TI,"44855764,27",S_I,PRESENCIAL,ACTIVO,,7500,31/12/2017,13001,0,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E.T. ECOLOGICA EMMA CECILIA ARNOLD IETEECA,10400,31/12/2016,13244,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,5,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,CENT. DE ENSE�ANZA HIJOS DE BOLIVAR,7500,31/12/2017,13001,11001,31/12/2017
,FONDO 432,2014-2,2014,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM PRODUCT OWNER,TI,1566000,S_I,PRESENCIAL,ACTIVO,EN PROCESO DE CONDONACON,10400,31/12/2014,13001,0,31/12/2014
,FONDO 534,2014-1,2014,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,TECNICO PROFESIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION TECNOLOGICA ANTONIO DE AREVALO,3710,TECNICA PROFESIONAL EN COMPUTACION,TI,7889372,S_I,PRESENCIAL,ACTIVO,ESTUDIO PLAN DE AMORTIZACION,10400,31/12/2014,13001,0,31/12/2014
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,13,BOLIVAR,13001,CARTAGENA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA CORAZON DE MARIA,10400,31/12/2016,13001,11001,31/12/2016
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,4,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,7500,31/12/2017,13001,11001,31/12/2017
,FONDO 432,2014-2,2014,,,,,,13,BOLIVAR,13001,CARTAGENA,3,F,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1566000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2014,13001,0,31/12/2014
,FONDO 930,2018-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,2,F,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSITARIA RAFAEL NU�EZ,2825,INGENIERIA DE SISTEMAS,TI,"17324159,41",S_I,PRESENCIAL,ACTIVO,,7500,31/12/2017,13001,0,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13430,MAGANGUE,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INST EDUC TECNICA AGROPECUARIA SANTA BARBARA,7500,31/12/2017,13430,11001,31/12/2017
,ALIANZA 665,2017-1,2017,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSITARIA RAFAEL NU�EZ,2825,INGENIERIA DE SISTEMAS,TI,"11402032,55",S_I,PRESENCIAL,ACTIVO,,7500,31/12/2017,13001,0,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13052,ARJONA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,CONCENTRACION EDUCATIVA CAROLINA GAMERO PEREZ,7500,31/12/2017,13052,11001,31/12/2017
,FONDO 534,2013-2,2013,,,,,,13,BOLIVAR,13001,CARTAGENA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA,3705,TECNOLOGIA EN SISTEMAS DE INFORMACION,TI,"10833051,1",S_I,PRESENCIAL,ACTIVO,RETIRO DEL CREDITO POR TERMINACION DE MATERIAS,10400,31/12/2013,13001,0,31/12/2013
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,13,BOLIVAR,13001,CARTAGENA,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Fundacion Tecnologica Antonio De Arevalo,10400,31/12/2014,13001,0,31/12/2014
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. MANUEL EDMUNDO MENDOZA,7500,31/12/2017,13244,11001,31/12/2017
